File,TargetSNR_dB,STOI_Input,STOI_Baseline,STOI_Leaky,STOI_HardVAD,STOI_SoftVAD
male_07_IUS-M12201.wav,-5,0.952844957843773,0.961422842279803,0.958456294802883,0.952508285291525,0.955608854621598
male_07_IUS-M12201.wav,0,0.980330176413188,0.965852934517649,0.977171107594081,0.975338693004604,0.978021348731408
male_07_IUS-M12201.wav,5,0.991915315096244,0.951029977309729,0.973846012940032,0.98873595584461,0.988236856614174
male_07_IUS-M12201.wav,10,0.996836243587247,0.930393183202577,0.952304306550608,0.971965823547653,0.97426805317467
male_08_IUS-M14201.wav,-5,0.930426772494903,0.960642655621501,0.9336937894415,0.932205155999671,0.934774885023398
male_08_IUS-M14201.wav,0,0.968122900175673,0.96235667235732,0.959952148891771,0.967516759768944,0.966709144183432
male_08_IUS-M14201.wav,5,0.987369058831334,0.949495735786068,0.965435090431721,0.982444886440937,0.982506288530963
male_08_IUS-M14201.wav,10,0.995244637337419,0.927921136162726,0.958523110826925,0.984627292594438,0.984894185970561
male_09_IUS-M16201.wav,-5,0.936032549245217,0.958982712540024,0.938027535838404,0.934138155074484,0.937586492142464
male_09_IUS-M16201.wav,0,0.971999354617523,0.970434849836969,0.965095598858577,0.967442359289249,0.968823912323491
male_09_IUS-M16201.wav,5,0.989628454707133,0.963878117470181,0.970687649232656,0.983323305043119,0.984180432312334
male_09_IUS-M16201.wav,10,0.996109509717872,0.944450532680878,0.957106759560352,0.983540689450094,0.984345550915581
male_10_IUS-M18201.wav,-5,0.955828616623171,0.976223016323672,0.963593011854138,0.961004998322178,0.9637256089644
male_10_IUS-M18201.wav,0,0.981917444539861,0.97413473477118,0.980612020218072,0.981570483847013,0.983506626534618
male_10_IUS-M18201.wav,5,0.992285997512605,0.957571749578888,0.97684199570127,0.988486506683811,0.988092419531652
